iter	Passed	Remaining
4758	37725	41545
4759	37732	41537
4760	37740	41529
4761	37748	41521
4762	37755	41513
4763	37763	41504
4764	37769	41495
4765	37777	41486
4766	37784	41478
4767	37792	41470
4768	37799	41461
4769	37807	41453
4770	37814	41444
4771	37821	41435
4772	37829	41427
4773	37836	41418
4774	37843	41410
4775	37852	41403
4776	37859	41393
4777	37868	41387
4778	37877	41380
4779	37884	41371
4780	37892	41363
4781	37899	41355
4782	37907	41346
4783	37914	41338
4784	37921	41329
4785	37928	41320
4786	37936	41312
4787	37944	41304
4788	37952	41296
4789	37959	41288
4790	37966	41279
4791	37973	41270
4792	37980	41260
4793	37987	41251
4794	37994	41243
4795	38001	41234
4796	38008	41225
4797	38016	41217
4798	38023	41208
4799	38029	41198
4800	38037	41191
4801	38045	41183
4802	38053	41174
4803	38060	41166
4804	38067	41157
4805	38075	41149
4806	38082	41140
4807	38089	41131
4808	38098	41124
4809	38107	41117
4810	38114	41109
4811	38122	41101
4812	38135	41098
4813	38142	41090
4814	38149	41081
4815	38156	41072
4816	38163	41062
4817	38170	41053
4818	38177	41044
4819	38183	41035
4820	38193	41029
4821	38201	41021
4822	38207	41012
4823	38216	41004
4824	38223	40996
4825	38231	40988
4826	38239	40980
4827	38247	40972
4828	38254	40963
4829	38261	40955
4830	38269	40947
4831	38277	40939
4832	38284	40930
4833	38291	40921
4834	38298	40912
4835	38306	40904
4836	38316	40898
4837	38323	40890
4838	38331	40882
4839	38339	40874
4840	38347	40866
4841	38355	40858
4842	38362	40850
4843	38370	40842
4844	38378	40834
4845	38386	40825
4846	38393	40817
4847	38400	40808
4848	38408	40800
4849	38416	40792
4850	38424	40784
4851	38432	40776
4852	38439	40768
4853	38447	40760
4854	38455	40752
4855	38463	40744
4856	38470	40735
4857	38478	40727
4858	38485	40719
4859	38493	40711
4860	38501	40703
4861	38509	40695
4862	38518	40688
4863	38525	40680
4864	38533	40671
4865	38541	40663
4866	38549	40656
4867	38556	40647
4868	38564	40639
4869	38571	40631
4870	38579	40622
4871	38587	40614
4872	38595	40606
4873	38602	40598
4874	38609	40589
4875	38616	40580
4876	38623	40571
4877	38630	40563
4878	38638	40555
4879	38646	40546
4880	38653	40538
4881	38662	40531
4882	38669	40522
4883	38677	40514
4884	38685	40506
4885	38693	40498
4886	38700	40490
4887	38708	40482
4888	38716	40474
4889	38723	40465
4890	38731	40457
4891	38739	40450
4892	38746	40440
4893	38754	40433
4894	38762	40424
4895	38769	40416
4896	38778	40409
4897	38786	40402
4898	38795	40395
4899	38804	40387
4900	38811	40379
4901	38819	40371
4902	38827	40363
4903	38834	40355
4904	38842	40347
4905	38849	40338
4906	38857	40330
4907	38865	40322
4908	38873	40314
4909	38880	40305
4910	38888	40297
4911	38896	40289
4912	38903	40281
4913	38911	40273
4914	38919	40265
4915	38926	40256
4916	38933	40247
4917	38940	40239
4918	38949	40232
4919	38957	40224
4920	38965	40216
4921	38973	40208
4922	38979	40199
4923	38988	40191
4924	38996	40184
4925	39004	40176
4926	39013	40169
4927	39019	40159
4928	39026	40150
4929	39033	40141
4930	39040	40133
4931	39048	40125
4932	39055	40116
4933	39062	40107
4934	39070	40099
4935	39077	40091
4936	39084	40082
4937	39091	40073
4938	39098	40064
4939	39106	40056
4940	39113	40047
4941	39120	40038
4942	39127	40029
4943	39134	40020
4944	39141	40012
4945	39148	40003
4946	39154	39993
4947	39161	39985
4948	39169	39977
4949	39176	39968
4950	39184	39959
4951	39191	39951
4952	39199	39942
4953	39205	39934
4954	39212	39924
4955	39219	39916
4956	39227	39907
4957	39234	39899
4958	39243	39891
4959	39251	39884
4960	39259	39876
4961	39266	39868
4962	39274	39859
4963	39281	39851
4964	39289	39843
4965	39296	39834
4966	39303	39825
4967	39310	39817
4968	39318	39808
4969	39325	39800
4970	39332	39791
4971	39339	39782
4972	39346	39773
4973	39353	39765
4974	39360	39756
4975	39367	39747
4976	39375	39739
4977	39382	39730
4978	39389	39721
4979	39396	39713
4980	39404	39705
4981	39411	39696
4982	39419	39687
4983	39426	39679
4984	39433	39671
4985	39441	39662
4986	39447	39653
4987	39456	39645
4988	39464	39638
4989	39473	39631
4990	39480	39623
4991	39488	39614
4992	39495	39606
4993	39502	39597
4994	39509	39588
4995	39516	39579
4996	39523	39571
4997	39531	39563
4998	39538	39554
4999	39545	39545
5000	39553	39537
5001	39561	39529
5002	39568	39521
5003	39576	39512
5004	39583	39504
5005	39590	39496
5006	39597	39486
5007	39604	39478
5008	39612	39469
5009	39619	39461
5010	39626	39452
5011	39633	39443
5012	39641	39435
5013	39648	39427
5014	39656	39419
5015	39663	39410
5016	39671	39402
5017	39679	39394
5018	39688	39387
5019	39695	39379
5020	39703	39371
5021	39710	39362
5022	39717	39354
5023	39725	39345
5024	39732	39337
5025	39740	39329
5026	39747	39320
5027	39755	39312
5028	39762	39303
5029	39769	39295
5030	39776	39286
5031	39784	39278
5032	39791	39270
5033	39799	39261
5034	39806	39252
5035	39813	39244
5036	39820	39235
5037	39828	39227
5038	39835	39219
5039	39842	39210
5040	39850	39202
5041	39857	39193
5042	39864	39184
5043	39872	39176
5044	39879	39167
5045	39886	39159
5046	39893	39150
5047	39902	39143
5048	39910	39136
5049	39919	39128
5050	39926	39120
5051	39934	39112
5052	39941	39104
5053	39949	39095
5054	39956	39087
5055	39964	39078
5056	39971	39070
5057	39978	39061
5058	39989	39057
5059	39997	39048
5060	40004	39039
5061	40011	39031
5062	40018	39022
5063	40026	39014
5064	40033	39005
5065	40040	38997
5066	40048	38989
5067	40056	38981
5068	40062	38972
5069	40070	38963
5070	40076	38954
5071	40084	38946
5072	40091	38937
5073	40098	38929
5074	40105	38920
5075	40112	38911
5076	40120	38903
5077	40128	38896
5078	40136	38888
5079	40144	38880
5080	40152	38871
5081	40159	38863
5082	40166	38854
5083	40173	38846
5084	40181	38838
5085	40187	38828
5086	40195	38820
5087	40201	38810
5088	40207	38801
5089	40215	38793
5090	40223	38785
5091	40230	38776
5092	40238	38768
5093	40245	38760
5094	40253	38751
5095	40260	38743
5096	40267	38735
5097	40274	38726
5098	40282	38717
5099	40289	38709
5100	40296	38700
5101	40304	38692
5102	40310	38683
5103	40317	38674
5104	40325	38666
5105	40332	38658
5106	40339	38649
5107	40346	38640
5108	40355	38633
5109	40364	38626
5110	40370	38617
5111	40377	38607
5112	40383	38598
5113	40390	38589
5114	40398	38581
5115	40405	38573
5116	40412	38564
5117	40419	38555
5118	40426	38546
5119	40433	38538
5120	40440	38529
5121	40447	38520
5122	40455	38512
5123	40462	38503
5124	40468	38494
5125	40474	38485
5126	40482	38476
5127	40489	38468
5128	40496	38459
5129	40503	38450
5130	40510	38441
5131	40517	38433
5132	40525	38425
5133	40532	38416
5134	40540	38408
5135	40547	38400
5136	40555	38392
5137	40562	38383
5138	40570	38376
5139	40579	38368
5140	40586	38360
5141	40594	38352
5142	40602	38344
5143	40609	38335
5144	40616	38327
5145	40624	38318
5146	40631	38310
5147	40638	38302
5148	40646	38293
5149	40652	38284
5150	40660	38276
5151	40667	38268
5152	40675	38259
5153	40682	38251
5154	40689	38242
5155	40696	38233
5156	40703	38225
5157	40711	38217
5158	40718	38208
5159	40725	38199
5160	40732	38190
5161	40739	38182
5162	40746	38174
5163	40753	38165
5164	40761	38157
5165	40768	38148
5166	40774	38138
5167	40782	38130
5168	40791	38123
5169	40799	38116
5170	40807	38108
5171	40814	38099
5172	40822	38091
5173	40829	38083
5174	40836	38074
5175	40844	38066
5176	40850	38057
5177	40857	38048
5178	40864	38039
5179	40871	38030
5180	40878	38022
5181	40885	38013
5182	40892	38005
5183	40899	37996
5184	40907	37987
5185	40913	37979
5186	40920	37969
5187	40927	37961
5188	40934	37952
5189	40942	37944
5190	40949	37935
5191	40957	37928
5192	40965	37920
5193	40972	37911
5194	40979	37903
5195	40986	37894
5196	40993	37886
5197	41001	37877
5198	41011	37872
5199	41020	37865
5200	41028	37857
5201	41036	37849
5202	41043	37841
5203	41051	37832
5204	41058	37824
5205	41065	37815
5206	41073	37807
5207	41080	37799
5208	41087	37790
5209	41094	37781
5210	41101	37773
5211	41109	37764
5212	41115	37755
5213	41122	37746
5214	41129	37738
5215	41136	37729
5216	41143	37720
5217	41150	37712
5218	41157	37703
5219	41164	37694
5220	41172	37686
5221	41179	37678
5222	41187	37670
5223	41194	37661
5224	41201	37652
5225	41208	37644
5226	41214	37634
5227	41222	37626
5228	41230	37618
5229	41238	37611
5230	41246	37603
5231	41254	37595
5232	41261	37587
5233	41269	37579
5234	41276	37570
5235	41283	37561
5236	41290	37553
5237	41298	37545
5238	41305	37536
5239	41312	37528
5240	41319	37519
5241	41327	37511
5242	41334	37502
5243	41341	37494
5244	41348	37485
5245	41355	37477
5246	41362	37468
5247	41370	37460
5248	41377	37451
5249	41384	37443
5250	41391	37434
5251	41398	37426
5252	41406	37417
5253	41413	37409
5254	41422	37402
5255	41429	37394
5256	41436	37384
5257	41444	37377
5258	41452	37369
5259	41460	37361
5260	41467	37353
5261	41475	37345
5262	41481	37335
5263	41488	37327
5264	41494	37317
5265	41501	37309
5266	41508	37300
5267	41516	37292
5268	41523	37283
5269	41530	37275
5270	41537	37266
5271	41544	37257
5272	41551	37249
5273	41559	37240
5274	41566	37232
5275	41574	37224
5276	41580	37214
5277	41587	37206
5278	41595	37198
5279	41602	37190
5280	41609	37181
5281	41617	37173
5282	41624	37165
5283	41631	37156
5284	41638	37147
5285	41645	37139
5286	41653	37130
5287	41660	37122
5288	41669	37115
5289	41677	37108
5290	41686	37101
5291	41694	37093
5292	41701	37084
5293	41708	37075
5294	41715	37067
5295	41722	37058
5296	41729	37050
5297	41736	37041
5298	41743	37032
5299	41750	37024
5300	41758	37016
5301	41766	37008
5302	41773	36999
5303	41779	36990
5304	41786	36982
5305	41793	36973
5306	41801	36965
5307	41808	36956
5308	41815	36947
5309	41822	36939
5310	41829	36930
5311	41836	36922
5312	41844	36913
5313	41851	36905
5314	41858	36896
5315	41865	36888
5316	41871	36878
5317	41878	36870
5318	41886	36862
5319	41894	36854
5320	41902	36846
5321	41910	36838
5322	41917	36830
5323	41923	36821
5324	41935	36817
5325	41943	36809
5326	41951	36801
5327	41958	36792
5328	41965	36784
5329	41973	36775
5330	41980	36767
5331	41988	36759
5332	41995	36751
5333	42003	36743
5334	42011	36735
5335	42018	36726
5336	42025	36718
5337	42032	36709
5338	42040	36701
5339	42047	36693
5340	42054	36684
5341	42069	36682
5342	42084	36681
5343	42099	36679
5344	42116	36679
5345	42128	36675
5346	42136	36667
5347	42145	36660
5348	42152	36652
5349	42160	36643
5350	42167	36635
5351	42175	36628
5352	42183	36619
5353	42193	36614
5354	42200	36605
5355	42208	36597
5356	42217	36590
5357	42225	36582
5358	42233	36574
5359	42240	36566
5360	42250	36560
5361	42259	36553
5362	42267	36545
5363	42276	36538
5364	42282	36529
5365	42291	36522
5366	42299	36514
5367	42309	36508
5368	42316	36499
5369	42326	36493
5370	42333	36485
5371	42343	36478
5372	42350	36470
5373	42359	36463
5374	42367	36455
5375	42376	36448
5376	42385	36441
5377	42394	36435
5378	42403	36428
5379	42410	36419
5380	42418	36411
5381	42425	36403
5382	42432	36394
5383	42439	36386
5384	42447	36377
5385	42454	36369
5386	42461	36360
5387	42468	36352
5388	42474	36342
5389	42481	36334
5390	42488	36325
5391	42496	36317
5392	42504	36309
5393	42511	36300
5394	42518	36292
5395	42524	36282
5396	42531	36274
5397	42539	36266
5398	42546	36257
5399	42553	36249
5400	42560	36240
5401	42568	36232
5402	42574	36223
5403	42582	36215
5404	42589	36207
5405	42596	36198
5406	42604	36190
5407	42610	36181
5408	42619	36173
5409	42627	36166
5410	42635	36158
5411	42642	36150
5412	42649	36141
5413	42656	36132
5414	42663	36124
5415	42670	36115
5416	42677	36106
5417	42684	36098
5418	42691	36089
5419	42698	36081
5420	42706	36072
5421	42712	36064
5422	42720	36055
5423	42727	36047
5424	42734	36039
5425	42742	36030
5426	42749	36022
5427	42756	36013
5428	42763	36004
5429	42770	35996
5430	42777	35987
5431	42784	35979
5432	42792	35971
5433	42798	35961
5434	42805	35953
5435	42812	35944
5436	42819	35936
5437	42826	35927
5438	42834	35919
5439	42843	35912
5440	42851	35905
5441	42859	35897
5442	42867	35889
5443	42873	35879
5444	42880	35871
5445	42888	35863
5446	42895	35855
5447	42903	35847
5448	42910	35838
5449	42918	35830
5450	42924	35821
5451	42932	35813
5452	42939	35805
5453	42945	35796
5454	42953	35787
5455	42960	35779
5456	42967	35770
5457	42974	35762
5458	42981	35753
5459	42989	35745
5460	42995	35736
5461	43003	35728
5462	43010	35720
5463	43016	35710
5464	43022	35701
5465	43029	35692
5466	43036	35684
5467	43044	35675
5468	43052	35668
5469	43061	35661
5470	43068	35653
5471	43077	35645
5472	43084	35637
5473	43092	35629
5474	43099	35621
5475	43107	35612
5476	43114	35604
5477	43121	35595
5478	43128	35587
5479	43134	35578
5480	43141	35569
5481	43149	35561
5482	43157	35553
5483	43163	35544
5484	43171	35536
5485	43178	35528
5486	43185	35519
5487	43192	35510
5488	43199	35502
5489	43207	35494
5490	43214	35486
5491	43222	35477
5492	43229	35469
5493	43236	35461
5494	43243	35452
5495	43249	35443
5496	43257	35435
5497	43264	35426
5498	43275	35421
5499	43282	35413
5500	43290	35405
5501	43298	35397
5502	43305	35388
5503	43312	35380
5504	43320	35372
5505	43327	35364
5506	43334	35355
5507	43342	35347
5508	43349	35338
5509	43357	35331
5510	43365	35323
5511	43374	35316
5512	43382	35308
5513	43391	35301
5514	43398	35293
5515	43406	35285
5516	43413	35277
5517	43421	35269
5518	43429	35261
5519	43437	35253
5520	43445	35245
5521	43456	35240
5522	43462	35231
5523	43470	35223
5524	43477	35214
5525	43484	35206
5526	43493	35199
5527	43501	35191
5528	43509	35183
5529	43516	35175
5530	43524	35167
5531	43531	35158
5532	43538	35150
5533	43546	35142
5534	43556	35136
5535	43564	35128
5536	43570	35119
5537	43577	35110
5538	43584	35102
5539	43591	35093
5540	43598	35085
5541	43606	35077
5542	43614	35069
5543	43621	35060
5544	43628	35052
5545	43635	35043
5546	43642	35035
5547	43648	35025
5548	43657	35018
5549	43665	35010
5550	43672	35002
5551	43680	34994
5552	43687	34986
5553	43694	34977
5554	43702	34969
5555	43709	34961
5556	43716	34952
5557	43724	34944
5558	43733	34938
5559	43741	34930
5560	43748	34922
5561	43756	34914
5562	43764	34905
5563	43771	34897
5564	43778	34888
5565	43785	34880
5566	43792	34872
5567	43800	34863
5568	43807	34855
5569	43814	34847
5570	43822	34838
5571	43830	34831
5572	43837	34823
5573	43846	34816
5574	43854	34808
5575	43861	34799
5576	43869	34791
5577	43876	34783
5578	43883	34774
5579	43889	34765
5580	43896	34757
5581	43904	34749
5582	43912	34741
5583	43918	34732
5584	43925	34723
5585	43933	34715
5586	43940	34707
5587	43950	34701
5588	43959	34694
5589	43966	34685
5590	43974	34677
5591	43982	34669
5592	43989	34661
5593	43997	34653
5594	44004	34645
5595	44011	34636
5596	44019	34629
5597	44027	34620
5598	44034	34612
5599	44043	34605
5600	44051	34597
5601	44059	34589
5602	44066	34581
5603	44073	34573
5604	44081	34565
5605	44088	34556
5606	44095	34547
5607	44102	34539
5608	44109	34530
5609	44116	34522
5610	44123	34513
5611	44130	34505
5612	44138	34497
5613	44147	34490
5614	44154	34482
5615	44161	34473
5616	44168	34465
5617	44177	34458
5618	44185	34450
5619	44191	34441
5620	44199	34433
5621	44208	34426
5622	44216	34418
5623	44224	34410
5624	44231	34402
5625	44242	34397
5626	44251	34389
5627	44258	34381
5628	44267	34374
5629	44274	34366
5630	44284	34359
5631	44291	34351
5632	44302	34345
5633	44309	34336
5634	44318	34329
5635	44325	34321
5636	44334	34314
5637	44341	34305
5638	44348	34297
5639	44355	34289
5640	44362	34280
5641	44370	34272
5642	44377	34264
5643	44384	34255
5644	44392	34247
5645	44399	34239
5646	44406	34230
5647	44415	34223
5648	44422	34215
5649	44429	34207
5650	44437	34198
5651	44445	34190
5652	44452	34182
5653	44458	34173
5654	44465	34165
5655	44472	34156
5656	44479	34147
5657	44487	34139
5658	44494	34131
5659	44501	34123
5660	44508	34114
5661	44516	34106
5662	44523	34098
5663	44530	34089
5664	44537	34081
5665	44544	34073
5666	44552	34064
5667	44559	34056
5668	44566	34047
5669	44573	34039
5670	44580	34030
5671	44587	34022
5672	44594	34014
5673	44602	34005
5674	44609	33997
5675	44616	33989
5676	44623	33980
5677	44631	33972
5678	44639	33965
5679	44648	33958
5680	44655	33949
5681	44664	33942
5682	44671	33934
5683	44678	33925
5684	44686	33917
5685	44693	33909
5686	44700	33900
5687	44706	33891
5688	44714	33883
5689	44721	33875
5690	44727	33866
5691	44735	33858
5692	44742	33849
5693	44750	33841
5694	44756	33832
5695	44763	33823
5696	44770	33815
5697	44778	33807
5698	44785	33799
5699	44793	33791
5700	44800	33782
5701	44807	33774
5702	44814	33766
5703	44821	33757
5704	44828	33749
5705	44836	33741
5706	44843	33732
5707	44851	33724
5708	44861	33719
5709	44870	33712
5710	44878	33703
5711	44884	33694
5712	44891	33686
5713	44899	33678
5714	44907	33670
5715	44914	33662
5716	44921	33653
5717	44928	33645
5718	44935	33636
5719	44942	33628
5720	44950	33620
5721	44957	33611
5722	44964	33603
5723	44971	33595
5724	44978	33586
5725	44986	33578
5726	44992	33569
5727	44999	33561
5728	45006	33552
5729	45014	33544
5730	45021	33536
5731	45028	33528
5732	45035	33519
5733	45043	33511
5734	45050	33503
5735	45056	33493
5736	45063	33485
5737	45070	33477
5738	45082	33472
5739	45091	33464
5740	45098	33456
5741	45106	33448
5742	45112	33439
5743	45120	33431
5744	45127	33423
5745	45135	33415
5746	45142	33406
5747	45149	33398
5748	45155	33389
5749	45163	33381
5750	45170	33373
5751	45178	33365
5752	45185	33356
5753	45192	33348
5754	45199	33340
5755	45206	33331
5756	45214	33323
5757	45220	33314
5758	45228	33306
5759	45236	33298
5760	45244	33290
5761	45251	33282
5762	45258	33274
5763	45267	33267
5764	45274	33258
5765	45281	33250
5766	45288	33242
5767	45298	33235
5768	45306	33227
5769	45315	33220
5770	45322	33212
5771	45330	33204
5772	45338	33196
5773	45345	33188
5774	45352	33180
5775	45358	33171
5776	45366	33162
5777	45373	33154
5778	45380	33146
5779	45388	33138
5780	45395	33129
5781	45402	33121
5782	45409	33113
5783	45417	33104
5784	45424	33096
5785	45430	33087
5786	45438	33079
5787	45446	33072
5788	45453	33063
5789	45461	33055
5790	45468	33046
5791	45475	33038
5792	45482	33030
5793	45490	33022
5794	45497	33014
5795	45505	33006
5796	45512	32997
5797	45520	32989
5798	45528	32982
5799	45537	32975
5800	45545	32967
5801	45551	32958
5802	45559	32950
5803	45566	32942
5804	45573	32934
5805	45581	32926
5806	45588	32917
5807	45596	32909
5808	45602	32900
5809	45609	32892
5810	45617	32884
5811	45624	32876
5812	45631	32867
5813	45639	32859
5814	45646	32851
5815	45653	32843
5816	45661	32835
5817	45668	32826
5818	45676	32818
5819	45682	32810
5820	45690	32801
5821	45697	32793
5822	45704	32785
5823	45711	32776
5824	45719	32768
5825	45726	32760
5826	45733	32752
5827	45741	32744
5828	45748	32735
5829	45757	32728
5830	45765	32720
5831	45772	32712
5832	45779	32704
5833	45787	32696
5834	45794	32687
5835	45801	32679
5836	45808	32671
5837	45818	32664
5838	45825	32656
5839	45833	32648
5840	45839	32639
5841	45846	32630
5842	45853	32622
5843	45860	32613
5844	45867	32605
5845	45874	32597
5846	45882	32589
5847	45889	32581
5848	45897	32573
5849	45904	32564
5850	45911	32555
5851	45917	32547
5852	45925	32539
5853	45933	32531
5854	45940	32523
5855	45947	32514
5856	45954	32505
5857	45961	32497
5858	45971	32491
5859	45978	32483
5860	45985	32474
5861	45994	32467
5862	46001	32459
5863	46008	32450
5864	46015	32442
5865	46023	32434
5866	46030	32426
5867	46038	32418
5868	46045	32410
5869	46053	32401
5870	46059	32392
5871	46067	32384
5872	46074	32376
5873	46081	32368
5874	46089	32360
5875	46096	32352
5876	46102	32343
5877	46109	32334
5878	46116	32326
5879	46123	32318
5880	46131	32309
5881	46138	32301
5882	46144	32292
5883	46151	32284
5884	46158	32275
5885	46165	32267
5886	46172	32259
5887	46180	32250
5888	46192	32245
5889	46199	32237
5890	46206	32229
5891	46214	32221
5892	46221	32213
5893	46227	32204
5894	46234	32195
5895	46241	32187
5896	46248	32178
5897	46256	32170
5898	46263	32162
5899	46270	32153
5900	46277	32145
5901	46284	32137
5902	46292	32129
5903	46298	32120
5904	46305	32111
5905	46311	32103
5906	46319	32095
5907	46326	32086
5908	46334	32078
5909	46341	32070
5910	46348	32062
5911	46355	32053
5912	46362	32045
5913	46370	32037
5914	46377	32029
5915	46384	32020
5916	46392	32012
5917	46399	32004
5918	46409	31998
5919	46417	31990
5920	46424	31982
5921	46432	31974
5922	46439	31966
5923	46447	31957
5924	46454	31949
5925	46460	31940
5926	46467	31932
5927	46475	31924
5928	46482	31915
5929	46488	31907
5930	46496	31899
5931	46504	31891
5932	46510	31882
5933	46517	31874
5934	46523	31864
5935	46530	31856
5936	46536	31847
5937	46543	31839
5938	46551	31831
5939	46558	31822
5940	46565	31814
5941	46573	31806
5942	46579	31797
5943	46587	31789
5944	46594	31781
5945	46600	31772
5946	46607	31764
5947	46614	31755
5948	46622	31747
5949	46629	31739
5950	46637	31731
5951	46645	31723
5952	46652	31715
5953	46659	31707
5954	46666	31698
5955	46673	31690
5956	46681	31682
5957	46688	31674
5958	46695	31665
5959	46702	31657
5960	46710	31649
5961	46717	31641
5962	46724	31632
5963	46731	31624
5964	46738	31616
5965	46746	31608
5966	46753	31599
5967	46760	31591
5968	46768	31583
5969	46775	31575
5970	46783	31567
5971	46790	31559
5972	46797	31551
5973	46805	31543
5974	46812	31535
5975	46820	31526
5976	46826	31517
5977	46833	31509
5978	46840	31501
5979	46848	31493
5980	46856	31485
5981	46864	31478
5982	46872	31470
5983	46879	31461
5984	46887	31453
5985	46893	31445
5986	46900	31436
5987	46907	31428
5988	46914	31420
5989	46921	31411
5990	46928	31403
5991	46936	31395
5992	46943	31386
5993	46950	31378
5994	46957	31370
5995	46965	31362
5996	46972	31353
5997	46979	31345
5998	46986	31337
5999	46994	31329
6000	47002	31321
6001	47009	31313
6002	47017	31305
6003	47024	31297
6004	47031	31289
6005	47038	31280
6006	47046	31272
6007	47053	31264
6008	47062	31257
6009	47070	31250
6010	47078	31241
6011	47085	31233
6012	47091	31224
6013	47099	31216
6014	47105	31208
6015	47113	31200
6016	47120	31192
6017	47128	31184
6018	47135	31175
6019	47143	31167
6020	47150	31159
6021	47157	31151
6022	47165	31143
6023	47172	31135
6024	47179	31126
6025	47186	31118
6026	47194	31110
6027	47201	31102
6028	47208	31094
6029	47216	31085
6030	47223	31077
6031	47231	31069
6032	47236	31060
6033	47244	31052
6034	47252	31044
6035	47260	31037
6036	47268	31029
6037	47275	31021
6038	47283	31013
6039	47290	31005
6040	47297	30996
6041	47305	30989
6042	47313	30981
6043	47320	30972
6044	47327	30964
6045	47334	30956
6046	47342	30948
6047	47349	30940
6048	47356	30931
6049	47363	30923
6050	47371	30915
6051	47378	30907
6052	47384	30898
6053	47391	30890
6054	47399	30881
6055	47406	30873
6056	47413	30865
6057	47421	30857
6058	47428	30849
6059	47436	30841
6060	47443	30833
6061	47451	30825
6062	47458	30817
6063	47465	30808
6064	47471	30800
6065	47477	30790
6066	47485	30782
6067	47492	30774
6068	47501	30767
6069	47509	30760
6070	47517	30752
6071	47525	30744
6072	47533	30736
6073	47540	30728
6074	47548	30720
6075	47555	30712
6076	47563	30704
6077	47571	30696
6078	47578	30688
6079	47585	30679
6080	47592	30671
6081	47599	30663
6082	47606	30655
6083	47613	30646
6084	47620	30638
6085	47627	30629
6086	47634	30621
6087	47641	30613
6088	47649	30605
6089	47656	30597
6090	47663	30588
6091	47670	30580
6092	47677	30571
6093	47684	30563
6094	47691	30555
6095	47698	30547
6096	47705	30538
6097	47712	30530
6098	47720	30522
6099	47728	30515
6100	47741	30510
6101	47749	30502
6102	47757	30494
6103	47764	30486
6104	47772	30478
6105	47779	30470
6106	47787	30462
6107	47794	30454
6108	47801	30446
6109	47809	30438
6110	47816	30430
6111	47824	30422
6112	47832	30414
6113	47840	30406
6114	47848	30399
6115	47855	30390
6116	47863	30383
6117	47871	30375
6118	47878	30367
6119	47886	30359
6120	47894	30351
6121	47902	30344
6122	47909	30335
6123	47917	30327
6124	47925	30320
6125	47932	30311
6126	47940	30304
6127	47949	30296
6128	47958	30289
6129	47965	30281
6130	47973	30273
6131	47981	30266
6132	47989	30258
6133	47996	30250
6134	48004	30242
6135	48011	30234
6136	48019	30226
6137	48026	30218
6138	48034	30210
6139	48042	30202
6140	48049	30194
6141	48056	30185
6142	48064	30178
6143	48072	30170
6144	48079	30162
6145	48087	30154
6146	48094	30146
6147	48101	30138
6148	48109	30129
6149	48116	30121
6150	48123	30113
6151	48131	30105
6152	48139	30098
6153	48147	30090
6154	48155	30082
6155	48163	30074
6156	48171	30066
6157	48180	30059
6158	48188	30052
6159	48195	30044
6160	48203	30036
6161	48210	30028
6162	48217	30019
6163	48226	30012
6164	48233	30004
6165	48240	29995
6166	48248	29988
6167	48255	29979
6168	48263	29971
6169	48271	29964
6170	48278	29955
6171	48285	29947
6172	48293	29939
6173	48301	29931
6174	48308	29924
6175	48316	29915
6176	48323	29907
6177	48331	29899
6178	48338	29891
6179	48346	29884
6180	48353	29875
6181	48360	29867
6182	48368	29859
6183	48374	29850
6184	48382	29842
6185	48389	29834
6186	48397	29826
6187	48405	29819
6188	48412	29811
6189	48421	29803
6190	48428	29795
6191	48436	29787
6192	48443	29779
6193	48451	29771
6194	48457	29762
6195	48464	29754
6196	48472	29746
6197	48479	29738
6198	48487	29730
6199	48494	29722
6200	48501	29714
6201	48509	29706
6202	48516	29698
6203	48524	29690
6204	48532	29682
6205	48539	29674
6206	48546	29666
6207	48553	29657
6208	48561	29649
6209	48568	29641
6210	48575	29633
6211	48582	29625
6212	48589	29616
6213	48597	29608
6214	48604	29600
6215	48612	29593
6216	48620	29585
6217	48628	29577
6218	48637	29570
6219	48645	29562
6220	48653	29554
6221	48660	29546
6222	48668	29538
6223	48675	29530
6224	48682	29522
6225	48690	29514
6226	48696	29505
6227	48703	29497
6228	48711	29489
6229	48719	29481
6230	48726	29473
6231	48733	29465
6232	48741	29457
6233	48749	29449
6234	48756	29441
6235	48763	29433
6236	48770	29425
6237	48777	29416
6238	48784	29408
6239	48791	29400
6240	48798	29391
6241	48806	29383
6242	48812	29375
6243	48820	29367
6244	48827	29359
6245	48835	29351
6246	48842	29342
6247	48849	29334
6248	48857	29327
6249	48866	29319
6250	48874	29312
6251	48882	29304
6252	48889	29296
6253	48897	29288
6254	48904	29280
6255	48911	29271
6256	48919	29264
6257	48926	29255
6258	48934	29247
6259	48941	29239
6260	48949	29231
6261	48956	29223
6262	48964	29215
6263	48971	29207
6264	48978	29199
6265	48985	29191
6266	48992	29183
6267	48999	29174
6268	49007	29166
6269	49014	29158
6270	49021	29150
6271	49028	29141
6272	49034	29133
6273	49041	29124
6274	49047	29116
6275	49055	29107
6276	49061	29099
6277	49069	29091
6278	49078	29084
6279	49086	29076
6280	49094	29068
6281	49102	29061
6282	49109	29052
6283	49116	29044
6284	49123	29036
6285	49130	29028
6286	49137	29019
6287	49145	29011
6288	49152	29003
6289	49159	28995
6290	49166	28987
6291	49173	28979
6292	49180	28970
6293	49188	28962
6294	49195	28954
6295	49203	28947
6296	49211	28939
6297	49218	28931
6298	49225	28922
6299	49232	28914
6300	49239	28906
6301	49247	28898
6302	49254	28890
6303	49261	28881
6304	49268	28873
6305	49275	28865
6306	49282	28857
6307	49289	28848
6308	49298	28841
6309	49306	28833
6310	49314	28825
6311	49321	28818
